"Id";"Entidad";"Origen_Solicitud";"Identificadores_Origen";"Entidad_Norm";"CIF";"CIF_validacion";"Centro";"Centro_Norm";"Tipo";"Provincia_Entidad";"Pais_Entidad";"Provincia_Centro";"PIC";"Tipo_Persona";"Entidad_Match";"Provincia_Match";"Match"
837;"Universidad de Barcelona";"ACT_NAC";742661;"universidad de barcelona";"Q0818001J";"1";"Facultad de Geografía e Historia";"facultad de geografia e historia";"20101";"";"724,0000";"";"";"";"universitat de barcelona";8;"NIF MCIN"
216;"INSTITUT DE RECERCA I TECNOLOGIA AGROALIMENTARIES (IRTA)";"ACT_NAC";418093;"institut de recerca i tecnologia agroalimentaries irta";"Q5855049B";"1";"XDPTO. REMUGANTS";"xdpto remugants";"20507";"";"724,0000";"";"";"";"institut de recerca i tecnologia agroalimentaries";8;"NIF MCIN"
237;"CSIC";"ACT_NAC";135076;"csic";"Q2818002D";"1";"INSTITUTO DE RECURSOS NATURALES Y AGROBIOLOGIA (IRNASA)";"instituto de recursos naturales y agrobiologia irnasa";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";252739;"universidad complutense de madrid";"Q2818014I";"1";"Facultad de Ciencias Geológicas";"facultad de ciencias geologicas";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
1854;"FUNDACION PARA LA INVESTIGACION DEL HOSPITAL LA FE";"ACT_NAC";227269;"fundacion para la investigacion del hospital la fe";"G97067557";"1";"INSTITUTO DE INVESTIGACION SANITARIA HOSPITAL LA FE";"instituto de investigacion sanitaria hospital la fe";"29900";"";"724,0000";"";"";"";"fundacion para la investigacion del hospital universitario la fe de la comunidad valenciana";46;"NIF MCIN"
1861;"Fundación para la Investigación Biomédica del Hospital Universitario 12 de Octubre";"ACT_NAC";130264;"fundacion para la investigacion biomedica del hospital universitario 12 de octubre";"G83727016";"1";"INSTITUTO DE INVESTIGACION HOSPITAL 12 DE OCTUBRE (i+12)";"instituto de investigacion hospital 12 de octubre i 12";"29900";"";"724,0000";"";"";"";"fundacion para la investigacion biomedica del hospital universitario doce de octubre";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";561872;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE FISICA CORPUSCULAR (IFIC)";"instituto de fisica corpuscular ific";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
847;"Universidad de Granada";"ACT_NAC";739379;"universidad de granada";"Q1818002F";"1";"Facultad de Psicología";"facultad de psicologia";"20101";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";694415;"universidad de sevilla";"Q4118001I";"1";"Escuela Técnica Superior de Ingeniería";"escuela tecnica superior de ingenieria";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
847;"UNIVERSIDAD DE GRANADA";"ACT_NAC";646205;"universidad de granada";"Q1818002F";"1";"FACULTAD DE CIENCIAS";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
861;"UNIVERSIDAD DE MURCIA";"ACT_NAC";264835;"universidad de murcia";"Q3018001B";"1";"FACULTAD DE BIOLOGIA";"facultad de biologia";"20101";"";"724,0000";"";"";"";"universidad de murcia";30;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";600059;"universidad de salamanca";"Q3718001E";"1";"DPTO. HISTORIA MEDIEVAL, MODERNA Y CONTEMPORANEA";"dpto historia medieval moderna y contemporanea";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
880;"Universidad de Zaragoza";"ACT_NAC";740970;"universidad de zaragoza";"Q5018001G";"1";"Facultad de Ciencias Sociales y Humanas";"facultad de ciencias sociales y humanas";"20101";"";"724,0000";"";"";"";"universidad de zaragoza";50;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";617502;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE FISICA TEORICA UAM/CSIC";"instituto de fisica teorica uam csic";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";260784;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE INVESTIGACION EN RECURSOS CINEGETICOS IREC";"instituto de investigacion en recursos cinegeticos irec";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
253;"Fundación IMDEA Alimentación";"ACT_NAC";31287;"fundacion imdea alimentacion";"G84912724";"1";"FUNDACION IMDEA ALIMENTACION";"fundacion imdea alimentacion";"29900";"";"724,0000";"";"";"";"fundacion imdea alimentacion";28;"NIF MCIN"
840;"UNIVERSIDAD DE CANTABRIA";"ACT_NAC";455583;"universidad de cantabria";"Q3918001C";"1";"INSTITUTO INTERNACIONAL DE INVESTIGACIONES PREHISTORICAS";"instituto internacional de investigaciones prehistoricas";"20101";"";"724,0000";"";"";"";"universidad de cantabria";39;"NIF MCIN"
237;"CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS";"ACT_NAC";623522;"consejo superior de investigaciones cientificas";"Q2818002D";"1";"77";"77";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
870;"UNIVERSITAT POMPEU FABRA CCT";"ACT_NAC";399169;"universitat pompeu fabra cct";"Q5850017D";"1";"DPTO. DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES";"dpto de tecnologias de la informacion y las comunicaciones";"20101";"";"724,0000";"";"";"";"universidad pompeu fabra";8;"NIF MCIN"
837;"UNIVERSIDAD DE BARCELONA";"ACT_NAC";33242;"universidad de barcelona";"Q0818001J";"1";"FACULTAD DE FISICA";"facultad de fisica";"20101";"";"724,0000";"";"";"";"universitat de barcelona";8;"NIF MCIN"
1869;"INSTITUTO INV. BIOMEDICA DE LLEIDA. FUNDACION DR. PIFARRE (IRBLLEIDA)";"ACT_NAC";355860;"instituto inv biomedica de lleida fundacion dr pifarre irblleida";"G25314394";"1";"INSTITUTO INV. BIOMEDICA DE LLEIDA. FUNDACION DR. PIFARRE (IRBLLEIDA)";"instituto inv biomedica de lleida fundacion dr pifarre irblleida";"20502";"";"724,0000";"";"";"";"institut de recerca biomedica de lleida fundacio dr pifarre";25;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS (CSIC)";"ACT_NAC";660288;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"French National Centre for Scientific Research & Université Paul Sabatier";"french national centre for scientific research universite paul sabatier";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
4948;"NLIFE THERAPEUTICS SL";"ACT_NAC";728994;"nlife therapeutics sl";"B70224423";"1";"NLIFE THERAPEUTICS SL";"nlife therapeutics sl";"29999";"";"724,0000";"";"";"";"nlife therapeutics s l";18;"NIF MCIN"
837;"UNIVERSIDAD DE BARCELONA";"ACT_NAC";455987;"universidad de barcelona";"Q0818001J";"1";"FACULTAD DE GEOLOGIA";"facultad de geologia";"20101";"";"724,0000";"";"";"";"universitat de barcelona";8;"NIF MCIN"
841;"Universidad Carlos III de Madrid";"ACT_NAC";543381;"universidad carlos iii de madrid";"Q2818029G";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad carlos iii de madrid";28;"NIF MCIN"
869;"UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"ACT_NAC";334502;"universitat politecnica de valencia";"Q4618002B";"1";"88";"88";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
237;"CSIC";"ACT_NAC";32607;"csic";"Q2818002D";"1";"CENTRO DE BIOLOGIA MOLECULAR SEVERO OCHOA (CBM)";"centro de biologia molecular severo ochoa cbm";"20508";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
868;"UNIVERSIDAD POLITECNICA DE MADRID";"ACT_NAC";31383;"universidad politecnica de madrid";"Q2818015F";"1";"ESCUELA T.S.INGENIEROS INFORMATICOS (UPM)";"escuela t s ingenieros informaticos upm";"20101";"";"724,0000";"";"";"";"universidad politecnica de madrid";28;"NIF MCIN"
976;"FUNDACIO INSTITUT DE BIOENGINYERIA DE CATALUNYA";"ACT_NAC";194217;"fundacio institut de bioenginyeria de catalunya";"G64045719";"1";"INSTITUT DE BIOENGINYERIA DE CATALUNYA";"institut de bioenginyeria de catalunya";"20508";"";"724,0000";"";"";"";"institut de bioenginyeria de catalunya";8;"NIF MCIN"
1872;"FUNDACION PUBLICA ANDALUZA PARA LA INVESTIGACION DE MALAGA EN BIOMEDICINA Y SALUD (FIMABIS)";"ACT_NAC";448640;"fundacion publica andaluza para la investigacion de malaga en biomedicina y salud fimabis";"G29830643";"1";"INSTITUTO DE INVESTIGACIÓN BIOMÉDICA DE MÁLAGA (IBIMA)";"instituto de investigacion biomedica de malaga ibima";"29999";"";"724,0000";"";"";"";"fundacion publica andaluza para la investigacion malaguena en biomedicina y salud fimabis";29;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";429372;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE ASTROFISICA DE ANDALUCIA (IAA)";"instituto de astrofisica de andalucia iaa";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";459370;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE ASTROFISICA DE ANDALUCIA (IAA)";"instituto de astrofisica de andalucia iaa";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
833;"UNIVERSIDAD DE ALICANTE";"ACT_NAC";545958;"universidad de alicante";"Q0332001G";"1";"UNIVERSIDAD DE ALICANTE";"universidad de alicante";"20101";"";"724,0000";"";"";"";"universidad de alicante";3;"NIF MCIN"
1857;"Fundación para la Investigación Biomédica del Hospital Universitario de La Princesa";"ACT_NAC";540796;"fundacion para la investigacion biomedica del hospital universitario de la princesa";"G83727081";"1";"77";"77";"20502";"";"724,0000";"";"";"";"fundacion para la investigacion biomedica hospital universitario de la princesa";28;"NIF MCIN"
869;"UNIVERSIDAD POLITÉCNICA DE VALENCIA";"ACT_NAC";660393;"universidad politecnica de valencia";"Q4618002B";"1";"Broad Institute of MIT and Harvard";"broad institute of mit and harvard";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
987;"Fundación Centro Nacional de Investigaciones Oncológicas Carlos III";"ACT_NAC";31628;"fundacion centro nacional de investigaciones oncologicas carlos iii";"G81972242";"1";"FUNDACION CENTRO NAL DE INV. ONCOLOGICAS";"fundacion centro nal de inv oncologicas";"29900";"";"724,0000";"";"";"";"centro nacional de investigaciones oncologicas";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";272914;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE GEOCIENCIAS (IGEO)";"instituto de geociencias igeo";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
2410;"GECIVAL, S.L.";"ACT_NAC";726696;"gecival s l";"B46563623";"1";"GECIVAL, S.L.";"gecival s l";"29999";"";"724,0000";"";"";"";"gecival s l";46;"NIF MCIN"
836;"Universidad Autónoma de Madrid";"ACT_NAC";345783;"universidad autonoma de madrid";"Q2818013A";"1";"Facultad de Ciencias";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
877;"Universitat de València (Estudi General)";"ACT_NAC";740020;"universitat de valencia estudi general";"Q4618001D";"1";"Facultad de Ciencias Biológicas";"facultad de ciencias biologicas";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
992;"ASOC BC3 BASQUE CENTRE FOR CLIMATE CHANGE-KLIMA ALDAKETA IKERGAI";"ACT_NAC";286175;"asoc bc3 basque centre for climate change klima aldaketa ikergai";"G95532826";"1";"AGR -ASOC.BC3 BASQUE CENTRE FOR CLIMATE CHANGE";"agr asoc bc3 basque centre for climate change";"29999";"";"724,0000";"";"";"";"basque centre for climate change";48;"NIF MCIN"
6628;"REAL ACADEMIA SEVILLANA DE CIENCIAS VETERINARIAS";"ACT_NAC";2401;"real academia sevillana de ciencias veterinarias";"Q9155016J";"";"";"";"20508";"";"";"";"";"";"real academia sevillana de ciencias veterinarias";"";"Alta nueva"
251;"Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas";"ACT_NAC";594452;"centro de investigaciones energeticas medioambientales y tecnologicas";"Q2820002J";"1";"77";"77";"20501";"";"724,0000";"";"";"";"centro de investigaciones energeticas medioambientales y tecnologicas ciemat";28;"NIF MCIN"
836;"UNIVERSIDAD AUTONOMA DE MADRID";"ACT_NAC";616693;"universidad autonoma de madrid";"Q2818013A";"1";"DPTO. ECOLOGIA";"dpto ecologia";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
849;"UNIVERSIDAD DE LAS ISLAS BALEARES";"ACT_NAC";284624;"universidad de las islas baleares";"Q0718001A";"1";"DPTO. CIENCIAS DE LA TIERRA";"dpto ciencias de la tierra";"20101";"";"724,0000";"";"";"";"universitat de les illes balears";7;"NIF MCIN"
870;"UNIVERSITAT POMPEU FABRA CCT";"ACT_NAC";752371;"universitat pompeu fabra cct";"Q5850017D";"1";"DPTO. DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES";"dpto de tecnologias de la informacion y las comunicaciones";"20101";"";"724,0000";"";"";"";"universidad pompeu fabra";8;"NIF MCIN"
1867;"FUNDACION INSTITUTO DE ESTUDIOS DE CIENCIAS DE LA SALUD DE CASTILLA Y LEON";"ACT_NAC";207383;"fundacion instituto de estudios de ciencias de la salud de castilla y leon";"G42152405";"1";"HOSPITAL DE LEON";"hospital de leon";"20510";"";"724,0000";"";"";"";"fundacion instituto de estudios de ciencias de la salud de castilla y leon";42;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";616241;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"DPTO. MEJORA GENETICA VEGETAL";"dpto mejora genetica vegetal";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";478212;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE CIENCIAS DEL PATRIMONIO";"instituto de ciencias del patrimonio";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
244;"INSTITUTO DE SALUD CARLOS III DE MADRID (ISCIII)";"ACT_NAC";435031;"instituto de salud carlos iii de madrid isciii";"Q2827015E";"1";"CENTRO NACIONAL DE MICROBIOLOGIA";"centro nacional de microbiologia";"20501";"";"724,0000";"";"";"";"instituto de salud carlos iii isciii";28;"NIF MCIN"
836;"UNIVERSIDAD AUTONOMA DE MADRID";"ACT_NAC";429780;"universidad autonoma de madrid";"Q2818013A";"1";"FACULTAD DE CIENCIAS";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
913;"FUNDACION CENTRO DE CIRUGIA DE MINIMA INVASION JESUS USON";"ACT_NAC";755845;"fundacion centro de cirugia de minima invasion jesus uson";"G10347417";"1";"AGR-FUNDACION CENTRO DE CIRUGIA DE MINIMA INVASION";"agr fundacion centro de cirugia de minima invasion";"29999";"";"724,0000";"";"";"";"fundacion centro de cirugia de minima invasion jesus uson";10;"NIF MCIN"
1867;"FUNDACIÓN INSTITUTO DE ESTUDIOS DE CIENCIAS DE LA SALUD DE CASTILLA Y LEÓN (IECSCYL)";"ACT_NAC";353897;"fundacion instituto de estudios de ciencias de la salud de castilla y leon iecscyl";"G42152405";"1";"EDIFICIO DEPARTAMENTAL";"edificio departamental";"20510";"";"724,0000";"";"";"";"fundacion instituto de estudios de ciencias de la salud de castilla y leon";42;"NIF MCIN"
237;"CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS";"ACT_NAC";337320;"consejo superior de investigaciones cientificas";"Q2818002D";"1";"724";"724";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
844;"UNIVERSIDAD DE CORDOBA";"ACT_NAC";646525;"universidad de cordoba";"Q1418001B";"1";"DPTO. GENETICA";"dpto genetica";"20101";"";"724,0000";"";"";"";"universidad de cordoba";14;"NIF MCIN"
868;"UNIVERSIDAD POLITECNICA DE MADRID";"ACT_NAC";478450;"universidad politecnica de madrid";"Q2818015F";"1";"CENTRO DE BIOTECNOLOGIA Y GENOMICA DE PLANTAS (CBGP)";"centro de biotecnologia y genomica de plantas cbgp";"20101";"";"724,0000";"";"";"";"universidad politecnica de madrid";28;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";565161;"universidad de sevilla";"Q4118001I";"1";"FACULTAD DE FILOSOFIA";"facultad de filosofia";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";618399;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE ESTUDIOS SOCIALES  DE ANDALUCIA (IESA)";"instituto de estudios sociales de andalucia iesa";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";265524;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE NEUROCIENCIAS (IN)";"instituto de neurociencias in";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
289;"FUNDACION BCMATERIALS-BASQUE CENTER FOR MATERIALS, APPLICATIONS AND NANOSTRUCTURES";"ACT_NAC";407222;"fundacion bcmaterials basque center for materials applications and nanostructures";"G95686069";"1";"FUNDACION BCMATERIALS-BASQUE CENTER FOR MATERIALS, APPLICATIONS AND NANOSTRUCTURES";"fundacion bcmaterials basque center for materials applications and nanostructures";"29999";"";"724,0000";"";"";"";"basque center for materials applications and nanostructures";48;"NIF MCIN"
840;"UNIVERSIDAD DE CANTABRIA";"ACT_NAC";32207;"universidad de cantabria";"Q3918001C";"1";"INSTITUTO INTERNACIONAL DE INVESTIGACIONES PREHISTORICAS";"instituto internacional de investigaciones prehistoricas";"29999";"";"724,0000";"";"";"";"universidad de cantabria";39;"NIF MCIN"
855;"Universidad de La Rioja";"ACT_NAC";345269;"universidad de la rioja";"Q2618002F";"1";"Facultad de Ciencias Jurídicas y Sociale";"facultad de ciencias juridicas y sociale";"20101";"";"724,0000";"";"";"";"universidad de la rioja";26;"NIF MCIN"
860;"UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE";"ACT_NAC";655940;"universidad miguel hernandez de elche";"Q5350015C";"1";"Auckland University of Technology";"auckland university of technology";"20101";"";"724,0000";"";"";"";"universidad miguel hernandez de elche";3;"NIF MCIN"
869;"UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"ACT_NAC";478948;"universitat politecnica de valencia";"Q4618002B";"1";"INSTITUTO DE INGENIERIA DEL AGUA Y MEDIO AMBIENTE - IIAMA";"instituto de ingenieria del agua y medio ambiente iiama";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";566332;"universidad de salamanca";"Q3718001E";"1";"FACULTAD DE FARMACIA";"facultad de farmacia";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
877;"Universitat de València";"ACT_NAC";25453;"universitat de valencia";"Q4618001D";"1";"DPTO. DE ECONOMIA FINANCIERA Y ACTUARIAL";"dpto de economia financiera y actuarial";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";541403;"universidad complutense de madrid";"Q2818014I";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
869;"UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"ACT_NAC";502234;"universitat politecnica de valencia";"Q4618002B";"1";"INSTITUTO DE GESTION DE LA INNOVACIÓN Y DEL CONOCIMIENTO";"instituto de gestion de la innovacion y del conocimiento";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
872;"Universidad Rey Juan Carlos";"ACT_NAC";345221;"universidad rey juan carlos";"Q2803011B";"1";"Escuela de Másteres Oficiales";"escuela de masteres oficiales";"20101";"";"724,0000";"";"";"";"universidad rey juan carlos";28;"NIF MCIN"
1990;"FUNDACION PARA LA INVESTIGACION MEDICA APLICADA";"ACT_NAC";227330;"fundacion para la investigacion medica aplicada";"G82198524";"1";"CENTRO DE INVESTIGACION MEDICA APLICADA";"centro de investigacion medica aplicada";"29900";"";"724,0000";"";"";"";"fundacion para la investigacion medica aplicada";31;"NIF MCIN"
849;"Universitat de les Illes Balears-UIB";"ACT_NAC";592570;"universitat de les illes balears uib";"Q0718001A";"1";"IMEDEA";"imedea";"20101";"";"724,0000";"";"";"";"universitat de les illes balears";7;"NIF MCIN"
872;"UNIVERSIDAD REY JUAN CARLOS";"ACT_NAC";82073;"universidad rey juan carlos";"Q2803011B";"1";"ESCUELA TECNICA SUPERIOR DE INGENIERIA INFORMATICA";"escuela tecnica superior de ingenieria informatica";"29999";"";"724,0000";"";"";"";"universidad rey juan carlos";28;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";418063;"universidad de salamanca";"Q3718001E";"1";"SERVICIO REGIONAL DE CITOMETRÍA";"servicio regional de citometria";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
979;"FUNDACION PRIVADA INSTITUTO DE SALUD GLOBAL BARCELONA";"ACT_NAC";455907;"fundacion privada instituto de salud global barcelona";"G65341695";"1";"ISGLOBAL - INSTITUTO MIXTO DE INVESTIGACIÓN";"isglobal instituto mixto de investigacion";"29999";"";"724,0000";"";"";"";"institut de salut global de barcelona";8;"NIF MCIN"
870;"UNIVERSITAT POMPEU FABRA CCT";"ACT_NAC";407599;"universitat pompeu fabra cct";"Q5850017D";"1";"DPTO. DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES";"dpto de tecnologias de la informacion y las comunicaciones";"20101";"";"724,0000";"";"";"";"universidad pompeu fabra";8;"NIF MCIN"
877;"UNIVERSITAT DE VALÈNCIA";"ACT_NAC";333672;"universitat de valencia";"Q4618001D";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
878;"Universidad de Valladolid";"ACT_NAC";251433;"universidad de valladolid";"Q4718001C";"1";"Escuela de Ingenierías Industriales";"escuela de ingenierias industriales";"20101";"";"724,0000";"";"";"";"universidad de valladolid";47;"NIF MCIN"
880;"UNIVERSIDAD DE ZARAGOZA";"ACT_NAC";616542;"universidad de zaragoza";"Q5018001G";"1";"DPTO. MICROBIOLOGIA, MEDICINA PREVENTIVA Y SALUD PUBLICA";"dpto microbiologia medicina preventiva y salud publica";"20101";"";"724,0000";"";"";"";"universidad de zaragoza";50;"NIF MCIN"
1875;"FUNDACION INSTITUTO DE INVESTIGACION SANITARIA ARAGON";"ACT_NAC";31252;"fundacion instituto de investigacion sanitaria aragon";"G99426132";"1";"INSTITUTO DE INVESTIGACION SANITARIA ARAGON";"instituto de investigacion sanitaria aragon";"29900";"";"724,0000";"";"";"";"fundacion instituto de investigacion sanitaria aragon";50;"NIF MCIN"
257;"INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS (INTA)";"ACT_NAC";564213;"instituto nacional de tecnica aeroespacial esteban terradas inta";"Q2822003F";"1";"CENTRO DE ASTROBIOLOGIA (CAB)";"centro de astrobiologia cab";"20501";"";"724,0000";"";"";"";"instituto nacional de tecnica aeroespacial esteban terradas inta";28;"NIF MCIN"
832;"UNIVERSIDAD DE ALCALA";"ACT_NAC";287597;"universidad de alcala";"Q2818018J";"1";"DEPARTAMENTO DE ELECTRÓNICA";"departamento de electronica";"20101";"";"724,0000";"";"";"";"universidad de alcala";28;"NIF MCIN"
832;"UNIVERSIDAD DE ALCALA";"ACT_NAC";26510;"universidad de alcala";"Q2818018J";"1";"DEPARTAMENTO DE TEORÍA DE LA SEÑAL Y COMUNICACIONES";"departamento de teoria de la senal y comunicaciones";"20101";"";"724,0000";"";"";"";"universidad de alcala";28;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";82409;"universidad complutense de madrid";"Q2818014I";"1";"FACULTAD DE CIENCIAS QUIMICAS";"facultad de ciencias quimicas";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";345426;"universidad complutense de madrid";"Q2818014I";"1";"Facultad de Ciencias Biológicas";"facultad de ciencias biologicas";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
1872;"FUNDACION PARA LA INVESTIGACION DE MALAGA EN BIOMEDICINA Y SALUD (FIMABIS)";"ACT_NAC";130308;"fundacion para la investigacion de malaga en biomedicina y salud fimabis";"G29830643";"1";"FUNDACION PUBLICA ANDALUZA PARA LA INVESTIGACION DE MALAGA EN BIOMEDICINA Y SALUD (FIMABIS)";"fundacion publica andaluza para la investigacion de malaga en biomedicina y salud fimabis";"20508";"";"724,0000";"";"";"";"fundacion publica andaluza para la investigacion malaguena en biomedicina y salud fimabis";29;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";244123;"universidad complutense de madrid";"Q2818014I";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
848;"Universidad de Huelva";"ACT_NAC";347148;"universidad de huelva";"Q7150008F";"1";"Facultad de Enfermería";"facultad de enfermeria";"20101";"";"724,0000";"";"";"";"universidad de huelva";21;"NIF MCIN"
872;"UNIVERSIDAD REY JUAN CARLOS";"ACT_NAC";151304;"universidad rey juan carlos";"Q2803011B";"1";"UNIVERSIDAD REY JUAN CARLOS";"universidad rey juan carlos";"20101";"";"724,0000";"";"";"";"universidad rey juan carlos";28;"NIF MCIN"
873;"UNIVERSITAT ROVIRA I VIRGILI";"ACT_NAC";616719;"universitat rovira i virgili";"Q9350003A";"1";"DPTO. INGENIERIA QUIMICA";"dpto ingenieria quimica";"20101";"";"724,0000";"";"";"";"universidad rovira i virgili";43;"NIF MCIN"
