"Id_NIVEL_1";"Id_NIVEL_0";"ID_ENTIDAD_NIVEL_0";"ID_ENTIDAD_NIVEL_1";"Jerarquia";"NIF_COD_NIVEL_0";"ACRONIMO_NIVEL_0";"NOMBRE_ENTIDAD_NIVEL_0";"Nombre_Entidad_Mostrar_NIVEL_0";"TIPO_ENTIDAD_N1_1_NIVEL_0";"TIPO_ENTIDAD_N2_1_NIVEL_0";"DIRECCION_POSTAL_NIVEL_0";"COD_POSTAL_NIVEL_0";"COD_PROVINCIA_NIVEL_0";"PROVINCIA_NIVEL_0";"COD_CCAA_NIVEL_0";"CCAA_NIVEL_0";"ENLACE_WEB_NIVEL_0";"SOMMA_NIVEL_0";"TIPO_ENTIDAD_REGIONAL_NIVEL_0";"ESTADO_x_NIVEL_0";"NIF_COD_NIVEL_1";"ACRONIMO_NIVEL_1";"NOMBRE_ENTIDAD_NIVEL_1";"Nombre_Entidad_Mostrar_NIVEL_1";"TIPO_ENTIDAD_N1_1_NIVEL_1";"TIPO_ENTIDAD_N2_1_NIVEL_1";"DIRECCION_POSTAL_NIVEL_1";"COD_POSTAL_NIVEL_1";"COD_PROVINCIA_NIVEL_1";"PROVINCIA_NIVEL_1";"COD_CCAA_NIVEL_1";"CCAA_NIVEL_1";"ENLACE_WEB_NIVEL_1";"SOMMA_NIVEL_1";"TIPO_ENTIDAD_REGIONAL_NIVEL_1";"ESTADO_x_NIVEL_1"
"1770";"887";"895";"1820";"Orgánica Directa";"G97025787";"UCV";"Universidad Católica de Valencia San Vicente Mártir";"Universidad Católica de Valencia San Vicente Mártir";"Universidad";"Universidad Privada";"Carrer de Quevedo, 2";"46001";"46.0";"Valencia/València";"10.0";"Comunitat Valenciana";"https://www.ucv.es/";"None";"None";"ACTIVO";"None";"None";"None";"Instituto de Estudios Estratégicos e Internacionales";"Centro de Investigación";"Centro/Instituto Propio";"Carrer de Quevedo, 2";"46001";"46.0";"Valencia/València";"10.0";"Comunitat Valenciana";"https://www.ucv.es/investigacion/institutos-universitarios";"None";"None";"NO ACTIVO"
"843";"727";"734";"851";"Vinculada";"IISA-012";"IRYCIS";"INSTITUTO RAMON Y CAJAL DE INVESTIGACION SANITARIA";"Instituto Ramón y Cajal de Investigación Sanitaria";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria Acreditado";"Carretera Colmenar Viejo";"28034";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.irycis.org/es/";"None";"None";"ACTIVO";"Q2818014I";"UCM";"Universidad Complutense de Madrid";"Universidad Complutense de Madrid";"Universidad";"Universidad Pública";"Avenida Séneca, 2";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ucm.es/";"None";"None";"ACTIVO"
"1256";"299";"302";"1282";"Nodos_ciber";"V84884428";"CIBEROBN";"CIBER FISIOPATOLOGIA DE LA OBESIDAD Y NUTRICION CIBEROBN";"CIBER Fisiopatología de la Obesidad y Nutrición";"Organismo público de I+D Estatal";"Centro de investigación en red";"Avenida Monforte de Lemos, 3-5";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ciberobn.es/";"None";"None";"ACTIVO";"None";"SSPA";"None";"Distrito Sanitario Atención Primaria de Sevilla";"Hospital";"Hospital Público";"Avenida Jerez, Antiguo Hospital Militar";"41013";"41.0";"Sevilla";"1.0";"Andalucía";"https://www.sspa.juntadeandalucia.es/servicioandaluzdesalud/el-sas/servicios-y-centros/informacion-por-centros/23603";"None";"None";"ACTIVO"
"1128";"880";"888";"1147";"Orgánica Directa";"Q5018001G";"UNIZAR";"Universidad de Zaragoza";"Universidad de Zaragoza";"Universidad";"Universidad Pública";"Calle de Pedro Cerbuna, 12";"50009";"50.0";"Zaragoza";"2.0";"Aragón";"https://www.unizar.es/";"None";"None";"ACTIVO";"None";"CAPA";"None";"Centro de Astropartículas y Física de Altas Energías";"Centro de Investigación";"Centro/Instituto propio";"Calle Pedro Cerbuna, 12, Faculta de Ciencias";"50009";"50.0";"Zaragoza";"2.0";"Aragón";"https://capa.unizar.es/";"None";"None";"ACTIVO"
"1076";"875";"883";"1091";"Orgánica Directa";"Q1518001A";"USC";"Universidad de Santiago de Compostela";"Universidad de Santiago de Compostela";"Universidad";"Universidad Pública";"Praza do Obradoiro, 0, Santiago de Compostela";"15705";"15.0";"Coruña, A";"12.0";"Galicia";"https://www.usc.gal/gl";"None";"None";"ACTIVO";"None";"CIEAM";"None";"Centro Interdisciplinario de Estudios Americanistas ""Gumersindo Busto""";"Centro de Investigación";"Centro/Instituto propio";"Santiago de Compostela";"15782";"15.0";"Coruña, A";"12.0";"Galicia";"https://www.usc.gal/gl/institutos/cieam/index.html";"None";"None";"ACTIVO"
"839";"714";"721";"847";"Vinculada";"None";"INIBICA";"INSTITUTO DE INVESTIGACION E INNOVACION BIOMEDICA DE CADIZ";"Instituto de Investigación e Innovación Biomédica de Cádiz";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria no Acreditado";"Avenida Ana de Viya, 21, Hospital Universitario Puerto del Mar";"11009";"11.0";"Cádiz";"1.0";"Andalucía";"https://inibica.es/";"None";"None";"ACTIVO";"Q1132001G";"UCA";"Universidad de Cádiz";"Universidad de Cádiz";"Universidad";"Universidad Pública";"Paseo de Carlos III, 28";"11001";"11.0";"Cádiz";"1.0";"Andalucía";"https://www.uca.es/";"None";"None";"ACTIVO"
"1413";"859";"867";"1458";"Orgánica Directa";"Q2918001E";"UMA";"Universidad de Málaga";"Universidad de Málaga";"Universidad";"Universidad Pública";"Avenida de Cervantes, 2";"29016";"29.0";"Málaga";"1.0";"Andalucía";"https://www.uma.es/";"None";"None";"ACTIVO";"None";"None";"None";"Instituto Universitario de Investigación en Telecomunicación";"Centro de Investigación";"Centro/Instituto Propio";"Severo Ochoa 4, Parque Tecnológico de Andalucía, Campanillas";"29590";"29.0";"Málaga";"1.0";"Andalucía";"https://www.uma.es/institutos-uma/info/120227/instituto-universitario-de-investigacion-en-telecomunicacion/";"None";"None";"ACTIVO"
"1707";"160";"160";"1757";"Nodos_ciber";"None";"RNBB";"RED NACIONAL DE BIOBANCOS (RNBB)";"Red Nacional de Biobancos";"Organismo público de I+D Estatal";"Centro de investigación en red";"Calle Monforte de Lemos, 3-5, Madrid";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"http://www.redbiobancos.es/";"None";"None";"ACTIVO";"None";"None";"None";"Biobanco A Coruña";"Infraestructura";"Infraestructura propia";"Xubias de Arriba, 84";"15006";"15.0";"Coruña, A";"12.0";"Galicia";"http://www.inibic.es/portfolio-items/biobanco/?portfolioCats=47";"None";"None";"NO ACTIVO"
"1014";"237";"239";"1028";"Orgánica Directa";"Q2818002D";"CSIC";"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICA, M.P. CSIC";"Consejo Superior de Investigaciónes Científicas (CSIC)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Calle de Serrano, 117";"28010";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.csic.es/";"None";"None";"ACTIVO";"G64296569";"BARCELONA GSE";"BARCELONA GRADUATE SCHOOL OF ECONOMICS (BARCELONA GSE)";"Barcelona Graduate School of Economics";"Centro de Investigación";"Centro/Instituto mixto";"Carrer de Ramon Trias Fargas, 25-27";"08005";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.barcelonagse.eu/";"Centro Severo Ochoa";"None";"ACTIVO"
"430";"237";"239";"434";"Orgánica Directa";"Q2818002D";"CSIC";"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICA, M.P. CSIC";"Consejo Superior de Investigaciónes Científicas (CSIC)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Calle de Serrano, 117";"28010";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.csic.es/";"None";"None";"ACTIVO";"None";"ISQCH";"INSTITUTO DE SINTESIS QUIMICA Y CATALISIS HOMOGENEA (ISQCH)";"Instituto de Síntesis Química y Catálisis Homogénea";"Centro de Investigación";"Centro/Instituto mixto";"Calle Pedro Cerbuna, 12, Universidad de Zaragoza";"50009";"50.0";"Zaragoza";"2.0";"Aragón";"http://isqch.unizar-csic.es/";"None";"None";"ACTIVO"
"1269";"719";"726";"1295";"Orgánica Directa";"IISA-004";"IR - HUVH";"INSTITUTO DE INVESTIGACION DEL HOSPITAL UNIVERSITARI VALL D´HEBRON";"Vall d’Hebron Institut de Recerca";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria Acreditado";"Passeig Vall d'Hebron, 119";"08035";"8.0";"Barcelona";"9.0";"Cataluña";"http://www.vhir.org/";"None";"CERCA";"ACTIVO";"None";"CIBBIM";"None";"Clinical Nanomedicine and Advanced Therapies Research Center.";"Centro de Investigación";"Centro/Instituto propio";"Passeig Vall d’Hebron, 119-129";"08035";"8.0";"Barcelona";"9.0";"Cataluña";"http://www.cibbim.eu/";"None";"None";"ACTIVO"
"1300";"252";"254";"1328";"Orgánica Directa";"Q2821013F";"INIA";"INSTITUTO NACIONAL DE INVESTIGACION Y TECNOLOGIA AGRARIA Y ALIMENTARIA OA MP INIA";"Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA - CSIC)";"Organismo público de I+D Estatal";"Centro nacional de I+D";"Carretera de la Coruña, km 7,5";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"http://www.inia.es";"None";"None";"ACTIVO";"None";"None";"Centro de Evaluación de Variedades de Madrid";"Centro de Evaluación de Variedades de Madrid";"Centro de Investigación";"Centro/Instituto propio";"Carretera de la Coruña, km 7,5";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"http://wwwsp.inia.es/Investigacion/OtrasUni/DTEVPF/Unidades/CentrosEnsayo/Paginas/Madrid.aspx";"None";"None";"ACTIVO"
